1189,4875,mitsubishi,51974,14713,2016
493,1341,porsche,2686,34065,2013
3,5664,honda,69680,12984,2011
1670,4368,volvo,29357,22968,2011
28,9868,nissan,65245,7636,2013
1700,9518,audi,99246,19024,2013
1177,103,honda,98039,11155,2016
434,9548,mitsubishi,3672,8971,2017
2371,4671,nissan,65684,7093,2011
2103,2674,mazda,66630,13862,2017
1099,1327,nissan,54543,7094,2014
1578,5246,mercedes-benz,13179,27580,2017
2594,7905,volvo,38825,22108,2011
1539,8271,nissan,93070,9906,2017
2985,910,subaru,10195,5530,2017
431,8261,peugot,9037,17864,2017
807,9667,honda,35522,9258,2011
814,7146,peugot,81390,16282,2011
1225,6469,subaru,43083,5556,2012
1444,6574,saab,70194,18575,2014
2062,1309,mitsubishi,16749,7398,2011
2425,8459,volkswagen,78071,14165,2015
1260,5147,volvo,16628,19370,2015
2702,7929,toyota,7291,7924,2017
1635,6993,toyota,53117,9816,2017
2359,8012,volkswagen,77363,8999,2015
528,2894,mitsubishi,10709,5788,2017
2334,7478,dodge,16847,8409,2013
1287,8690,subaru,36642,9351,2017
151,742,mitsubishi,89196,14241,2012
358,2404,plymouth,20411,7061,2014
557,3441,nissan,59685,16836,2016
2010,6810,mazda,53486,10146,2017
1446,7631,audi,15290,14434,2014
537,758,nissan,52215,12113,2012
2352,733,toyota,20188,7795,2016
2948,2168,porsche,96420,28373,2015
29,4892,peugot,13651,19040,2014
746,6962,mercedes-benz,95505,31921,2013
1705,2218,honda,22368,7159,2016
398,3475,subaru,90616,6904,2016
2648,6269,honda,70123,7054,2012
1575,3030,bmw,4102,31271,2013
2407,3681,audi,31336,13538,2015
1672,5556,honda,37261,7057,2016
2406,9587,jaguar,53709,36312,2011
470,6739,bmw,41731,20898,2013
874,2055,toyota,15462,8327,2014
1222,5336,mazda,52335,9930,2014
2259,4703,saab,60079,18884,2012
1161,7628,nissan,81874,7290,2017
1446,4511,volkswagen,5193,7534,2017
2156,7126,plymouth,9964,5518,2011
744,7156,honda,36162,8865,2014
2598,5228,toyota,35136,10568,2013
22,5380,mitsubishi,95959,5147,2016
165,1485,audi,34950,18575,2014
1148,9436,peugot,48599,13415,2013
2790,7693,chevrolet,46384,6674,2015
232,1960,subaru,2790,7047,2011
26,7468,toyota,92036,16125,2017
2775,1167,peugot,95043,13874,2012
2058,6717,porsche,28142,32670,2012
2855,2520,mercedes-benz,51343,41869,2014
1025,3460,volkswagen,35216,7976,2014
753,7095,renault,84226,8932,2014
1858,3463,nissan,556,7858,2015
482,5418,audi,91631,14938,2012
1408,1556,nissan,78080,7117,2014
1374,8775,audi,48192,23038,2013
30,4031,jaguar,2995,34768,2014
2566,9954,honda,13365,10529,2013
705,5338,mazda,59537,6371,2015
1675,3538,renault,22775,9329,2013
1246,1998,honda,64032,7462,2017
2116,3408,renault,12183,10279,2016
2294,3734,isuzu,59301,5667,2014
437,5496,volkswagen,58599,7874,2016
1681,2266,dodge,98911,5695,2015
175,6410,nissan,93544,6953,2013
1881,9680,honda,84417,6810,2014
2957,7298,toyota,89504,15869,2014
2583,7762,porsche,82847,34672,2017
111,374,mercedes-benz,77601,45300,2015
2703,6788,mazda,70739,15472,2011
2741,5325,saab,26075,11912,2014
1453,3159,mercedes-benz,25775,33999,2014
1810,7140,bmw,92185,37089,2012
1846,201,volvo,51876,12960,2014
53,691,mazda,60979,6043,2015
1641,7221,mazda,51027,7759,2015
2501,9557,nissan,89035,7992,2013
2947,390,mercedes-benz,22101,33887,2012
2919,6409,peugot,826,13044,2016
2840,8968,mazda,13900,18186,2014
1294,2514,mazda,99158,6557,2015
2578,6279,toyota,42654,8521,2015
1817,7824,honda,2064,6380,2012
715,2791,volvo,67387,22555,2012
2239,4460,volkswagen,67582,7728,2012
231,2175,nissan,64290,13356,2016
345,1396,peugot,44538,16010,2017
2193,8333,bmw,34318,16871,2011
2816,8153,audi,87104,18398,2013
342,9280,honda,71965,6238,2017
1822,5338,mazda,59537,6371,2015
2555,2833,porsche,1845,32524,2012
644,2170,honda,67389,5867,2017
750,4555,volkswagen,72829,7018,2015
2241,9597,volvo,76431,16669,2015
674,9609,nissan,4148,10133,2016
74,1189,mercury,28279,16202,2017
1873,8965,saab,25515,12606,2015
2576,8663,toyota,43837,15607,2011
1305,9815,plymouth,80723,13181,2011
1617,3468,porsche,74268,22048,2012
1967,5341,isuzu,65009,7180,2015
2064,5850,nissan,7706,13534,2013
1391,3567,volkswagen,23219,8348,2016
2182,4614,volkswagen,124,10383,2011
2661,4003,volvo,81718,22444,2016
541,628,nissan,27625,20511,2015
2875,2866,mazda,15352,7368,2012
167,6242,porsche,99052,34371,2014
1726,1107,audi,49569,15226,2016
2598,582,mitsubishi,10771,5880,2013
1224,8840,dodge,15555,6737,2015
459,7335,mazda,51593,11585,2014
1577,4877,toyota,66070,7577,2013
2081,844,dodge,95487,13507,2014
969,2230,nissan,65388,18003,2011
950,504,volvo,54036,21488,2016
46,2810,isuzu,42980,6246,2015
846,6447,volkswagen,36688,7888,2017
887,8266,mitsubishi,48905,5054,2017
147,9265,volvo,8255,19634,2012
2303,2846,volkswagen,42766,13529,2017
2986,5232,honda,45526,8021,2014
1869,923,toyota,50230,4124,2015
2656,5737,toyota,4608,7277,2014
1152,7654,volkswagen,73743,12938,2014
1881,9743,volvo,17549,16380,2014
2441,9782,nissan,17134,6841,2017
1078,3496,toyota,93668,11173,2011
1042,1511,peugot,68541,18741,2017
434,4248,bmw,17219,21811,2011
1614,1933,mercedes-benz,44083,34321,2013
579,3310,nissan,61581,8279,2013
690,8168,honda,73288,8500,2011
1634,6130,dodge,13060,8730,2014
725,8586,volkswagen,49821,7900,2015
540,2766,bmw,57638,25322,2013
2378,5969,subaru,87018,7356,2017
1422,8640,nissan,44743,8463,2015
1787,8427,isuzu,26199,6223,2013
2283,8435,bmw,29064,29714,2016
2817,987,chevrolet,41224,6812,2012
2247,2196,volkswagen,40066,7831,2014
1980,3432,mazda,20401,7128,2016
2540,485,subaru,47372,10939,2017
969,5840,volvo,73746,18954,2012
1486,2131,nissan,18552,5828,2015
1626,6573,toyota,16387,9357,2016
2854,3052,porsche,54852,36218,2014
539,796,toyota,11836,7538,2013
1391,3802,subaru,13235,7393,2011
1683,6122,honda,50392,8239,2015
2783,4533,subaru,58028,7275,2013
2854,5857,mazda,80940,7579,2016
2585,5868,saab,65320,17566,2016
538,9643,toyota,72426,7954,2015
240,959,bmw,1171,17027,2011
275,108,plymouth,51699,9817,2013
1182,8907,subaru,81772,8387,2015
1846,6696,mazda,81098,18186,2015
731,509,audi,33979,19103,2015
570,6233,honda,36249,6194,2013
2710,8812,mercedes-benz,22279,27696,2012
2444,1727,subaru,37485,11758,2016
937,604,honda,90604,4686,2012
265,928,nissan,56399,20097,2013
509,9603,toyota,49413,9042,2014
1366,2658,toyota,37740,16180,2012
473,1867,toyota,63013,8153,2011
1406,1638,chevrolet,82459,7058,2017
2925,5562,audi,57718,63365,2011
1633,2777,nissan,82332,4408,2014
2606,5372,alfa-romero,38978,16958,2012
362,866,volkswagen,70971,12086,2014
2046,9497,dodge,65799,8011,2013
651,1504,mitsubishi,56721,7167,2017
244,7207,jaguar,69014,36247,2015
2942,5454,bmw,83558,21167,2016
2669,7101,nissan,5898,5726,2015
142,1218,mazda,43695,7022,2012
189,5893,alfa-romero,6193,13294,2012
629,6239,toyota,85098,8842,2014
718,2498,nissan,13601,6993,2013
475,1842,audi,5694,62083,2013
2728,5628,volvo,8178,21859,2014
2958,889,dodge,42000,6500,2017
2651,2044,mitsubishi,33336,10534,2016
1213,4432,subaru,42854,7027,2013
861,9792,porsche,10977,36921,2011
2753,4884,toyota,34359,18006,2014
2482,5349,mercedes-benz,98003,46084,2017
1325,497,nissan,70964,7952,2016
309,8896,audi,77347,17609,2011
2232,6680,bmw,65725,37364,2017
2142,9589,toyota,78978,9555,2014
265,870,honda,30892,7607,2017
1370,9205,volkswagen,96844,7103,2011
252,1096,volvo,25656,21186,2011
2733,834,nissan,39689,6511,2013
1637,2222,honda,92081,5262,2016
2000,9324,bmw,7393,21539,2013
1863,9600,audi,98390,17138,2015
1279,2070,plymouth,22601,7447,2012
2384,453,volkswagen,87147,13489,2015
2145,9474,plymouth,24455,6423,2016
2233,2868,mercedes-benz,95254,25702,2015
1320,5054,mitsubishi,52789,5633,2011
1159,910,subaru,10195,5530,2017
351,7476,saab,28396,10933,2013
222,8937,mazda,33311,13417,2014
1528,3716,toyota,19928,11617,2017
118,6161,peugot,50383,16833,2014
185,6785,dodge,58079,9312,2017
671,246,nissan,25501,7460,2013
511,3529,bmw,63755,17237,2017
2,5293,subaru,18416,4448,2012
2601,532,dodge,91049,8489,2012
1304,6626,peugot,14778,16545,2016
302,9859,volvo,86612,16315,2016
76,6469,subaru,43083,5556,2012
2406,8343,dodge,48708,5601,2013
431,485,subaru,47372,10939,2017
2281,884,peugot,78948,12164,2017
231,313,toyota,45853,9686,2014
327,873,mitsubishi,11139,14300,2016
1031,1905,mitsubishi,3453,14647,2013
2619,2624,peugot,80041,18463,2012
2933,3491,nissan,15670,6635,2012
2353,3075,dodge,21043,6650,2013
509,2690,jaguar,87069,35500,2011
732,878,saab,8864,15329,2013
2889,4830,bmw,18078,20962,2017
2422,7158,toyota,76826,6903,2012
1364,1541,peugot,93774,17558,2015
1141,3967,nissan,76889,6978,2013
1887,4004,toyota,12362,10467,2016
1931,7670,volvo,65281,17876,2015
2073,9754,jaguar,60263,35640,2013
1238,9680,honda,84417,6810,2014
333,2089,toyota,17731,9327,2011
1945,8897,toyota,91205,15469,2013
708,9613,mazda,35422,13507,2017
1362,9096,mitsubishi,64322,6533,2011
685,4015,honda,30246,4936,2012
768,8496,honda,93043,7894,2017
822,8122,peugot,3777,16986,2011
2208,6468,audi,34279,13487,2017
1201,2217,toyota,962,17846,2016
570,1568,mitsubishi,47197,14629,2011
54,2686,peugot,33352,16530,2017
2057,9138,mazda,1546,8734,2016
2976,403,subaru,36136,10310,2012
1258,9083,toyota,72283,15728,2014
585,6197,saab,79846,12152,2012
295,5927,mercedes-benz,60906,34002,2012
60,4170,toyota,7206,11000,2013
1009,9283,isuzu,62342,4931,2016
663,4290,bmw,60941,19838,2014
1296,7929,toyota,7291,7924,2017
104,9149,volkswagen,75576,8050,2014
1547,5147,volvo,16628,19370,2015
2334,1933,mercedes-benz,44083,34321,2013
93,3968,mitsubishi,46834,9258,2015
106,5553,subaru,94102,7415,2011
1217,514,volkswagen,59483,7448,2012
749,7677,nissan,65832,6516,2012
2125,9212,mazda,27909,13887,2011
1399,7241,mitsubishi,38087,8868,2013
1718,6041,mazda,61257,7522,2015
1835,2566,dodge,38767,9055,2014
2767,2907,nissan,50824,7766,2012
2989,8480,volkswagen,39292,11989,2015
189,1760,subaru,96433,7210,2017
302,1752,toyota,68839,10657,2012
1463,8591,honda,39659,7011,2017
2947,6900,bmw,16031,30510,2016
1344,1035,honda,50256,7924,2013
2291,1361,mercedes-benz,62030,34280,2012
2388,2691,nissan,51544,14537,2012
1486,4725,peugot,30600,15712,2013
1323,9404,toyota,28199,6941,2013
2489,8759,porsche,2235,22099,2016
763,9010,peugot,36515,12103,2015
1810,2979,peugot,39298,17574,2017
1526,362,toyota,4207,6977,2017
753,8550,nissan,58779,7234,2012
2602,3147,mercedes-benz,14832,31986,2017
2773,9955,peugot,57405,18091,2013
342,8413,dodge,73552,7193,2015
1910,1225,nissan,26120,8335,2017
2788,3263,nissan,7689,13142,2016
1540,2817,volkswagen,4401,8681,2013
453,3529,bmw,63755,17237,2017
2824,8927,toyota,86145,6607,2011
769,8568,volkswagen,92512,12897,2013
2112,7311,volkswagen,30095,11837,2011
1510,8518,mazda,13929,15734,2015
2774,9711,nissan,51891,7183,2017
2795,1243,nissan,14511,17281,2011
924,6350,dodge,42202,8326,2011
2888,4401,audi,7073,15705,2016
2300,2682,bmw,93268,41104,2011
2162,6138,honda,48278,9235,2017
1999,6683,subaru,5890,10580,2014
1531,4186,mazda,48075,15594,2017
595,7143,toyota,17985,8302,2011
2713,4707,mazda,29427,18341,2013
849,7806,volkswagen,36663,11626,2013
816,8263,toyota,51886,9263,2015
718,4404,chevrolet,14214,6351,2016
967,9595,toyota,30341,7975,2017
1024,7747,nissan,63447,8473,2012
919,3447,mazda,44620,10144,2012
1714,3201,audi,96159,14723,2011
380,833,toyota,87022,11335,2017
1381,2621,dodge,75218,6686,2011
146,5217,nissan,87679,18928,2014
560,9780,mazda,74146,6819,2013
1050,9195,nissan,19227,9056,2014
1225,7411,mazda,21136,12278,2011
2752,172,nissan,59766,7403,2016
2887,7232,toyota,79323,11157,2015
2719,7895,chevrolet,1348,7174,2015
1944,3044,toyota,38932,9685,2014
2019,2589,toyota,74415,11425,2011
2379,5579,peugot,12966,16109,2011
2146,5722,plymouth,97416,8745,2015
941,4833,peugot,52835,13402,2013
418,1096,volvo,25656,21186,2011
910,870,honda,30892,7607,2017
747,4083,peugot,6652,15903,2017
2214,2581,volvo,5818,13922,2013
1449,9889,honda,1712,6052,2017
550,6710,toyota,71683,11528,2012
2341,3759,isuzu,6856,5180,2015
1518,694,toyota,54790,9885,2012
1404,1689,toyota,50501,10245,2014
2282,7974,subaru,24095,10571,2017
1540,5584,plymouth,56993,5847,2012
2220,8100,mazda,61449,18560,2013
1249,3721,volkswagen,77294,7368,2017
1288,5761,volkswagen,91041,10470,2013
204,635,nissan,32445,18420,2017
942,1195,peugot,59136,18236,2014
2036,2477,toyota,36255,4701,2011
1791,5696,toyota,85576,10053,2013
2508,7471,subaru,78468,6871,2011
105,4239,toyota,65826,15860,2014
2228,2543,chevrolet,71188,7146,2014
2515,845,toyota,95763,9741,2015
83,6040,peugot,72824,16768,2011
1175,329,toyota,99841,15649,2016
387,4183,toyota,46873,11138,2015
645,8047,audi,86789,16862,2016
2867,6656,subaru,43633,7907,2013
2701,8822,subaru,12529,7286,2014
2433,5572,peugot,62362,16414,2015
2829,9463,mazda,64739,12852,2014
1382,7610,bmw,53477,20929,2015
123,1170,nissan,99949,6602,2017
2496,8757,mercedes-benz,95115,45117,2016
120,7875,toyota,98011,7050,2012
1990,3372,dodge,45757,12551,2011
2124,9527,mazda,6634,9987,2013
2870,7743,honda,12672,13091,2015
49,9162,isuzu,12238,10876,2013
2325,859,volkswagen,78934,9170,2012
1030,4438,toyota,59607,9685,2016
516,6650,toyota,91559,10628,2011
2998,7627,nissan,40,14270,2013
2878,4525,alfa-romero,96310,16611,2012
472,157,alfa-romero,71957,16846,2012
982,7291,honda,98513,10073,2012
1495,6531,saab,97213,11998,2017
2818,5558,volkswagen,92444,10182,2017
1426,4745,saab,30996,14764,2016
1934,6234,bmw,63123,24185,2011
2996,3706,mazda,36027,7181,2013
389,6487,toyota,76256,9607,2017
602,1824,volvo,42513,22727,2011
967,4983,nissan,23095,6822,2013
1368,8568,volkswagen,92512,12897,2013
2237,1361,mercedes-benz,62030,34280,2012
833,2626,toyota,11065,16115,2012
227,2467,mitsubishi,82614,6268,2011
427,2400,subaru,29014,7665,2012
760,2316,toyota,13311,9550,2017
154,8757,mercedes-benz,95115,45117,2016
2524,3012,subaru,23077,6986,2013
2286,8243,mercedes-benz,68863,31965,2015
713,7297,dodge,67779,5396,2017
2364,3213,volkswagen,27805,8880,2014
1879,9972,mazda,90357,6014,2015
637,1930,honda,19836,6782,2016
2693,5448,mazda,76608,6108,2013
2768,3270,volvo,30618,19707,2011
1854,6505,toyota,49684,9739,2016
2038,9990,volvo,5227,21846,2011
1655,8064,subaru,72622,10353,2014
779,9951,toyota,70989,17930,2012
135,4473,toyota,57343,7340,2011
309,9681,mercedes-benz,11530,31282,2016
2839,516,mercedes-benz,62300,45591,2013
2226,8275,mazda,72450,18113,2012
852,3479,mazda,22179,13427,2013
2602,6804,volvo,13451,18937,2013
423,6491,mazda,62914,17833,2012
737,9147,alfa-romero,76427,16885,2013
879,7892,volvo,95245,21707,2011
651,55,plymouth,20163,8388,2015
1738,7027,audi,87677,17527,2016
1114,6414,plymouth,12936,7264,2011
2660,3916,alfa-romero,87007,16049,2017
271,4304,mercedes-benz,68611,45046,2016
1477,533,toyota,43236,6454,2013
594,7745,toyota,80164,6671,2013
2962,9971,mazda,27871,5235,2012
474,6152,volkswagen,5174,13025,2013
2230,2004,nissan,3788,15806,2016
2797,3589,nissan,1413,13497,2017
940,9059,toyota,27783,10961,2012
1078,357,mitsubishi,31200,8514,2015
445,6088,mazda,27219,7267,2013
340,9278,jaguar,76150,35666,2013
2538,5298,porsche,11705,22081,2017
656,2948,isuzu,96455,5823,2016
2157,2760,porsche,95628,21277,2017
205,7584,toyota,24424,8831,2016
1005,2547,volkswagen,86214,13203,2016
462,7213,toyota,18105,5365,2012
2857,9781,porsche,52352,32470,2017
1569,4433,subaru,84168,4737,2013
1212,5969,subaru,87018,7356,2017
2425,2654,toyota,65991,10104,2014
2090,3599,volvo,97953,16068,2011
1116,6012,toyota,85056,8364,2011
2083,2819,volvo,78560,13125,2011
2706,3127,volkswagen,33008,11299,2011
1548,6129,porsche,61579,36003,2016
1258,1942,volkswagen,67412,8460,2011
739,6880,peugot,30145,13716,2017
879,3754,mitsubishi,50303,12449,2014
1683,7243,porsche,72891,22208,2017
510,2360,alfa-romero,10443,16443,2013
341,2644,volvo,86263,13965,2011
1227,7864,peugot,16218,17161,2014
1520,35,toyota,924,5564,2014
219,3455,toyota,67615,16044,2016
2562,6216,volkswagen,78146,8885,2014
2233,5484,plymouth,92963,5972,2015
2748,615,porsche,54514,37055,2014
1385,4189,mercedes-benz,43181,25564,2014
1149,8495,toyota,2566,8961,2012
2176,8668,bmw,23932,15938,2011
1964,871,subaru,46462,8515,2014
2868,7906,porsche,60214,28176,2015
1080,9691,dodge,89279,9255,2016
2015,8485,honda,82125,6810,2011
2836,4761,toyota,53531,7766,2017
59,2309,subaru,1823,6715,2012
2443,7451,peugot,57065,18543,2016
1131,6384,porsche,17729,22560,2011
742,2083,mitsubishi,65323,6533,2011
703,5039,toyota,3851,7265,2015
2085,9575,dodge,99961,8333,2016
2637,9914,bmw,55877,17009,2017
1524,6853,mazda,91735,10422,2015
2304,9092,nissan,48196,6583,2015
2386,6563,bmw,5362,30534,2011
173,9955,peugot,57405,18091,2013
1275,8550,nissan,58779,7234,2012
2414,4028,peugot,49195,11781,2016
1702,6788,mazda,70739,15472,2011
1557,880,honda,85289,5974,2015
2918,7093,toyota,49693,7925,2011
2509,8785,toyota,46324,8592,2012
376,6024,chevrolet,45130,6587,2011
450,2080,mazda,66443,18640,2017
2094,3239,volvo,25246,12483,2011
495,6367,nissan,73623,9348,2013
393,7597,mercedes-benz,13954,40402,2017
1079,1788,mitsubishi,80400,8995,2014
1946,1373,nissan,51442,6243,2015
2362,5696,toyota,85576,10053,2013
1271,2823,porsche,27756,34006,2011
1182,8180,volkswagen,93259,8411,2011
2842,2941,mercedes-benz,41794,35004,2015
922,4001,subaru,97772,9438,2011
2881,4408,nissan,57544,7448,2015
1058,8796,honda,58870,11871,2014
2394,2771,mercedes-benz,30266,35536,2016
2616,1057,toyota,45899,8280,2012
2230,4200,honda,95833,10047,2015
1677,479,honda,28310,10365,2011
325,3183,peugot,76375,16180,2013
1328,6135,volkswagen,65254,7860,2016
2792,1890,chevrolet,55353,5390,2011
2809,4472,mitsubishi,67976,7299,2012
1545,3469,volkswagen,38333,9413,2011
2826,6581,bmw,88327,20655,2017
2532,1953,honda,28212,10870,2015
884,1987,mercedes-benz,13058,45696,2017
2194,3168,volkswagen,45245,7796,2017
742,9741,toyota,78282,10736,2014
2121,6644,dodge,61687,6938,2014
2463,4361,saab,85139,14837,2012
1847,8640,nissan,44743,8463,2015
1076,5150,mitsubishi,95496,7382,2017
763,9963,plymouth,46092,8338,2015
2971,8298,mazda,157,8151,2017
291,2231,toyota,71903,7656,2016
1160,975,toyota,1398,18252,2011
914,7781,subaru,85839,6907,2012
1503,4881,subaru,44022,7674,2013
2244,5356,toyota,70570,5674,2017
2298,9029,subaru,6835,6971,2011
876,3280,toyota,97794,9676,2013
405,8668,bmw,23932,15938,2011
1383,7404,chevrolet,14813,4364,2013
1334,4183,toyota,46873,11138,2015
790,5170,honda,61452,8739,2016
2355,3534,mercedes-benz,50642,40676,2013
509,7563,honda,41784,7246,2013
1962,2925,toyota,13946,10103,2017
2355,1259,subaru,74144,10053,2017
1435,4546,porsche,78912,34569,2015
2607,4558,honda,78324,9296,2012
2580,8648,mitsubishi,28537,8229,2014
2802,529,mitsubishi,10015,7664,2014
954,4235,dodge,53333,7045,2011
1050,2660,toyota,47720,15410,2015
1055,9123,nissan,16400,7046,2012
181,8817,toyota,83730,9134,2016
326,42,bmw,88203,40705,2016
2411,4866,toyota,20093,15684,2012
1429,187,subaru,21801,5184,2012
1600,2396,mazda,87672,15453,2017
297,2789,mitsubishi,93548,6762,2012
339,1856,alfa-romero,36278,16549,2013
2319,3718,mazda,40159,10254,2017
515,1419,volkswagen,31986,8266,2013
1917,7841,audi,56313,62436,2014
2845,4274,volkswagen,2168,13691,2012
2518,8992,toyota,2697,16551,2014
45,7925,nissan,85721,13506,2012
2619,8415,volkswagen,61724,8217,2016
440,3974,toyota,74388,11273,2012
2657,6745,mercedes-benz,35785,26020,2013
1690,2850,subaru,40553,9550,2017
750,2011,honda,20416,8175,2015
2732,7916,toyota,47805,16520,2011
1073,806,subaru,37898,7636,2015
1711,6506,isuzu,25616,5958,2014
2350,2767,audi,16285,13658,2011
1128,5669,honda,91651,8835,2013
905,3379,toyota,45370,6019,2014
671,3873,toyota,77039,8086,2011
918,6538,mazda,33641,18226,2015
245,4707,mazda,29427,18341,2013
802,5045,toyota,45002,8030,2013
1931,7237,bmw,8313,19718,2012
1585,5666,mitsubishi,84369,9768,2015
881,5292,toyota,54921,8830,2013
1730,7083,volvo,29917,12835,2017
2476,9764,mitsubishi,91897,5489,2017
1666,5178,volkswagen,34191,11508,2014
363,7322,toyota,79140,10919,2011
1206,8030,mazda,65013,11676,2017
2356,8942,toyota,64436,11370,2016
1601,8188,renault,41861,9484,2016
672,8041,nissan,24598,13745,2013
91,4233,volkswagen,40765,10252,2011
519,7264,nissan,87655,17030,2016
2856,4476,toyota,50920,11187,2014
2918,2660,toyota,47720,15410,2015
892,2358,toyota,30692,6657,2014
1293,6328,volkswagen,52876,8072,2017
1258,5302,toyota,40245,6050,2013
1800,9632,volvo,29640,21020,2017
2413,7167,toyota,73850,15749,2011
815,5429,mazda,36591,13196,2012
121,6125,peugot,65427,17343,2014
1747,4070,peugot,44016,17682,2017
1278,1034,mazda,91187,8934,2017
1561,1855,nissan,2672,7807,2014
1984,4493,porsche,96278,32912,2012
2967,7055,toyota,85113,11247,2013
107,6418,toyota,43180,5718,2016
2478,6402,peugot,52574,14157,2016
309,1957,nissan,50718,20320,2011
436,6520,toyota,47686,8618,2013
2455,5182,nissan,6848,19422,2017
2564,7702,subaru,95113,11468,2016
146,6438,mitsubishi,97028,8302,2015
1116,4129,subaru,50450,10741,2014
882,2625,mitsubishi,39994,16335,2016
80,4430,subaru,45766,9796,2014
2714,4461,toyota,71555,6216,2011
1539,7122,toyota,82941,9547,2017
974,5103,isuzu,73249,6615,2014
2669,707,dodge,24814,8723,2013
1496,3711,volkswagen,36275,7781,2016
545,327,saab,35518,18981,2014
1848,5363,saab,190,15572,2014
2936,5246,mercedes-benz,13179,27580,2017
505,2102,bmw,54615,20986,2011
871,6029,peugot,18681,17567,2014
2608,5122,plymouth,55059,7761,2013
2654,9162,isuzu,12238,10876,2013
941,1998,honda,64032,7462,2017
275,8880,volkswagen,9111,7664,2011
2527,6691,volkswagen,61626,9534,2012
1891,7186,toyota,72595,5609,2014
1809,7460,volvo,52685,17007,2015
1173,5115,toyota,42722,6991,2013
1727,6770,toyota,62614,10499,2013
1079,6220,toyota,52007,7589,2014
379,8283,nissan,2317,7980,2016
763,2246,nissan,99552,8470,2014
1635,9765,volkswagen,89099,8136,2014
1975,7704,honda,33724,8593,2015
2169,1498,mitsubishi,39903,7858,2015
1667,5729,porsche,69087,37360,2013
605,5540,volkswagen,74956,11800,2017
1634,3914,toyota,75323,9414,2012
2944,5346,toyota,79367,15606,2011
2874,5640,toyota,21501,10783,2013
138,8053,toyota,98799,15748,2012
2503,3398,toyota,60009,11281,2012
48,2304,honda,59593,5259,2014
477,9841,honda,42980,8770,2013
347,1305,toyota,31609,7420,2017
388,6328,volkswagen,52876,8072,2017
1185,1671,honda,44195,11126,2014
2040,4298,mitsubishi,6846,12825,2017
412,8472,volvo,12064,16500,2011
2189,3734,isuzu,59301,5667,2014
2458,69,honda,31123,7264,2011
2433,1528,porsche,67571,32647,2017
1956,3705,mazda,65321,10558,2016
1932,9571,mazda,58513,18389,2016
1388,4523,nissan,95759,13962,2011
2999,2640,honda,54318,6550,2016
2503,5512,jaguar,6482,36341,2011
743,6015,honda,40582,8789,2012
1185,5868,saab,65320,17566,2016
2455,5416,toyota,89201,6853,2017
2419,7695,mercedes-benz,70355,26218,2017
534,415,volkswagen,42840,7702,2012
820,7268,nissan,18549,17551,2015
1629,4921,toyota,53105,8423,2012
2545,462,mitsubishi,18714,6761,2014
1151,7841,audi,56313,62436,2014
1298,9809,plymouth,44174,8008,2012
1600,4284,subaru,23667,11262,2013
2001,9314,bmw,33046,24482,2011
1325,4257,toyota,88976,11619,2017
2313,3459,toyota,21372,9698,2017
1442,4723,plymouth,66489,6098,2012
2789,3691,subaru,52247,8419,2015
2083,1773,mazda,21046,7601,2017
1334,4029,renault,20799,10514,2012
1928,4772,plymouth,54414,6046,2017
1793,1209,subaru,2175,7661,2014
2487,9889,honda,1712,6052,2017
18,4624,mazda,29427,13593,2015
504,2660,toyota,47720,15410,2015
2929,6012,toyota,85056,8364,2011
1460,3588,volkswagen,25199,10613,2015
1589,3854,subaru,33557,8359,2014
1595,2579,audi,82759,63204,2017
1574,1549,nissan,83812,5932,2014
2166,7058,mitsubishi,53845,8684,2017
1549,5256,honda,85098,12678,2012
1252,38,audi,58346,63436,2015
1116,2148,chevrolet,10812,5642,2012
824,4286,dodge,15081,5206,2015
1261,9086,volkswagen,57352,10584,2011
1551,6297,saab,70717,15471,2015
645,7809,volkswagen,43682,8001,2012
2023,4239,toyota,65826,15860,2014
1031,8967,dodge,65757,12668,2012
661,8038,dodge,64615,9042,2013
787,8884,audi,85376,20187,2016
454,8271,nissan,93070,9906,2017
19,8594,peugot,98687,18401,2017
1085,3521,volvo,29534,16035,2014
1822,4164,mercedes-benz,50431,34694,2012
2877,1902,mazda,36586,5677,2014
749,5916,subaru,19206,5623,2014
1775,1985,audi,20916,23412,2017
1262,3047,toyota,5689,9181,2011
161,8475,mitsubishi,89268,9901,2017
1848,9344,toyota,60828,7361,2015
757,868,subaru,24628,9967,2013
2934,2757,subaru,49515,6390,2015
1512,882,peugot,53739,12602,2014
1925,9845,audi,61652,17993,2011
1433,2961,plymouth,95433,5636,2012
345,3198,saab,31088,17530,2017
1403,1513,mitsubishi,45984,7470,2013
194,8489,dodge,43503,9242,2016
1555,9616,mercedes-benz,14938,45964,2016
2163,8315,chevrolet,66160,7184,2013
2232,6734,dodge,20256,8418,2015
2147,2541,peugot,58501,14470,2013
799,4236,toyota,56772,11162,2014
440,6456,volkswagen,55273,12485,2011
1217,7471,subaru,78468,6871,2011
478,6819,dodge,64705,7536,2011
542,5450,peugot,62749,16018,2014
1468,8316,honda,96175,6513,2017
492,2943,peugot,31523,12452,2014
1186,5323,bmw,91531,36223,2014
277,5662,honda,70087,8676,2016
854,606,honda,94303,10321,2014
2687,8354,toyota,23615,8694,2016
2916,8806,mazda,35677,12117,2012
1733,3854,subaru,33557,8359,2014
2279,7153,toyota,80469,17358,2013
2430,866,volkswagen,70971,12086,2014
